Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
1.057.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.040.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.043.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.080.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.008.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.095.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.069.O._Phag,,,0.0,0.0,239
1.057.O._Phag,,,1.048.O._Phag,,,0.0,0.0,239
1.062.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.040.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.043.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.080.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.125.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.008.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.095.O._Phag,,,0.0,0.0,239
1.069.O._Phag,,,1.141.A._Phag,,,0.0,0.0,239
1.080.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.080.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.080.O._Phag,,,1.040.O._Phag,,,0.0,0.0,239
1.080.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.080.O._Phag,,,1.043.O._Phag,,,0.0,0.0,239
1.080.O._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.040.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.043.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.102.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.080.O._Phag,,,0.0,0.0,239
1.095.O._Phag,,,1.008.O._Phag,,,0.0,0.0,239
1.102.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.102.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.102.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.102.O._Phag,,,1.043.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.040.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.043.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.008.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.069.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.048.O._Phag,,,0.0,0.0,239
1.107.B._Phag,,,1.057.O._Phag,,,0.0,0.0,239
1.125.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
1.125.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.125.O._Phag,,,1.040.O._Phag,,,0.0,0.0,239
1.125.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.125.O._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.125.O._Phag,,,1.080.O._Phag,,,0.0,0.0,239
1.141.A._Phag,,,1.062.O._Phag,,,0.0,0.0,239
1.141.A._Phag,,,1.044.O._Phag,,,0.0,0.0,239
1.141.A._Phag,,,2.092.O._Phag,,,0.0,0.0,239
1.141.A._Phag,,,1.080.O._Phag,,,0.0,0.0,239
2.092.O._Phag,,,1.011.O._Phag,,,0.0,0.0,239
2.092.O._Phag,,,1.062.O._Phag,,,0.0,0.0,239
2.092.O._Phag,,,1.040.O._Phag,,,0.0,0.0,239
2.092.O._Phag,,,1.044.O._Phag,,,0.0,0.0,239
2.092.O._Phag,,,1.043.O._Phag,,,0.0,0.0,239
cas6f,;cas6f,type I-F CRISPR-associated endoribonuclease Cas6,group_11405,,transcriptional regulator,0.0,0.0,9
cas6f,;cas6f,type I-F CRISPR-associated endoribonuclease Cas6,group_11676,,hypothetical protein,0.0,0.0,9
csy3,;csy3,type I-F CRISPR-associated protein Csy3,group_11405,,transcriptional regulator,0.0,0.0,9
csy3,;csy3,type I-F CRISPR-associated protein Csy3,group_11676,,hypothetical protein,0.0,0.0,9
csy3,;csy3,type I-F CRISPR-associated protein Csy3,cas6f,;cas6f,type I-F CRISPR-associated endoribonuclease Cas6,0.0,0.0,9
csy3,;csy3,type I-F CRISPR-associated protein Csy3,group_8514,,diguanylate cyclase;DEAD,0.0,0.0,9
csy3,;csy3,type I-F CRISPR-associated protein Csy3,group_11652,,hypothetical protein,0.0,0.0,9
fecB,fecB;,iron-dicitrate transporter substrate-binding subunit;putative FecB;ABC transporter substrate-binding protein,group_7087,,ligand-gated channel;ferric vibrioferrin receptor;hypothetical protein,0.0,0.0,54
fecB,fecB;,iron-dicitrate transporter substrate-binding subunit;putative FecB;ABC transporter substrate-binding protein,group_7086,;fecE,ferric citrate ABC transporter ATP-binding protein FecE;Fe(3+) dicitrate ABC transporter ATP-binding protein FecE;ATP-binding component of citrate-dependent iron(III) transportprotein,0.0,0.0,54
fecD,fecD;,iron-dicitrate transporter subunit FecD;putative ferrichrome ABC transporter (permease),group_7087,,ligand-gated channel;ferric vibrioferrin receptor;hypothetical protein,0.0,0.0,54
fecD,fecD;,iron-dicitrate transporter subunit FecD;putative ferrichrome ABC transporter (permease),group_7086,;fecE,ferric citrate ABC transporter ATP-binding protein FecE;Fe(3+) dicitrate ABC transporter ATP-binding protein FecE;ATP-binding component of citrate-dependent iron(III) transportprotein,0.0,0.0,54
fecD,fecD;,iron-dicitrate transporter subunit FecD;putative ferrichrome ABC transporter (permease),fecB,fecB;,iron-dicitrate transporter substrate-binding subunit;putative FecB;ABC transporter substrate-binding protein,0.0,0.0,54
group_10047,,pilus assembly protein PilW;Tfp pilus assembly protein PilW,group_9566,,MSHA biogenesis protein MshP,0.0,0.0,22
group_10047,,pilus assembly protein PilW;Tfp pilus assembly protein PilW,group_10385,,prepilin-type N-terminal cleavage,0.0,0.0,22
group_10047,,pilus assembly protein PilW;Tfp pilus assembly protein PilW,group_10384,,MSHA biogenesis protein MshC;putative MSHA pilin protein MshC,0.0,0.0,22
group_10121,,hypothetical protein,group_11912,,hypothetical protein,0.0,0.0,242
group_10167,,LysR family transcriptional regulator,group_17482,,oxidoreductase,0.0,0.0,75
group_10243,,hypothetical protein,group_13835,,hypothetical protein;integrase,0.0,0.0,121
group_10384,,MSHA biogenesis protein MshC;putative MSHA pilin protein MshC,group_9566,,MSHA biogenesis protein MshP,0.0,0.0,22
group_10384,,MSHA biogenesis protein MshC;putative MSHA pilin protein MshC,group_10385,,prepilin-type N-terminal cleavage,0.0,0.0,22
group_10385,,prepilin-type N-terminal cleavage,group_9566,,MSHA biogenesis protein MshP,0.0,0.0,22
group_10403,,multidrug transporter;hypothetical protein,cueR,;cueR,Cu(I)-responsive transcriptional regulator;transcriptional regulator MerR family,0.0,0.0,71
group_10403,,multidrug transporter;hypothetical protein,group_10654,,hypothetical protein,0.0,0.0,71
group_10471,,hypothetical protein,group_4173,,replication protein,0.0,0.0,93
group_10509,,replication protein;replication endonuclease,group_9592,,hypothetical protein,0.0,0.0,133
group_10509,,replication protein;replication endonuclease,group_9542,,bacteriocin;transcriptional regulator,0.0,0.0,133
group_10523,,macrolide ABC transporter ATP-binding protein;ABC transporter ATP-binding protein;ABC-type antimicrobial peptide transport system ATPase component,group_13618,,peptide ABC transporter permease;hypothetical protein,0.0,0.0,77
group_10577,,hypothetical protein,group_10493,,coproporphyrinogen III oxidase,0.0,0.0,184
group_10577,,hypothetical protein,group_6598,,LysR family transcriptional regulator,0.0,0.0,184
group_10577,,hypothetical protein,group_2908,,hypothetical protein,0.0,0.0,184
group_10577,,hypothetical protein,group_5225,,antibiotic biosynthesis monooxygenase,0.0,0.0,184
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,group_10756,,conjugal transfer protein TraH,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,trbC,;trbC,type-F conjugative transfer system pilin assembly protein TrbC,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,group_8996,,hypothetical protein,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,traA,;traA,type IV conjugative transfer system pilin TraA,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,traK,;traK,type-F conjugative transfer system secretin TraK,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,group_8580,,conjugal transfer protein TraB,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,group_12144,,hypothetical protein,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,traN,;traN,type-F conjugative transfer system mating-pair stabilization protein TraN;hypothetical protein,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,group_9958,;traU,conjugal transfer protein TraU;conjugal transfer pilus assembly protein TraU,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,traL,;traL,type IV conjugative transfer system protein TraL,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,traE,;traE,type IV conjugative transfer system protein TraE,0.0,0.0,54
group_10615,;traF,type-F conjugative transfer system pilin assembly protein TraF,traV,;traV,type IV conjugative transfer system protein TraV;type IV conjugative transfer system lipoprotein TraV,0.0,0.0,54
group_1064,,Transporter Drug,group_13199,,hypothetical protein;Uncharacterized protein conserved in bacteria,0.0,0.0,99
group_1064,,Transporter Drug,group_12233,,peptidase M24;dipeptidase-like protein,0.0,0.0,99
group_1064,,Transporter Drug,group_2676,,amidohydrolase;amidohydrolase family protein,0.0,0.0,99
group_1064,,Transporter Drug,group_2231,,Putative translation initiation inhibitor,0.0,0.0,99
group_1065,,Asp,group_17210,,hypothetical protein;DMT family transporter,0.0,0.0,71
group_10654,,hypothetical protein,cueR,;cueR,Cu(I)-responsive transcriptional regulator;transcriptional regulator MerR family,0.0,0.0,71
group_10665,,LysR family transcriptional regulator;transcriptional regulators LysR family,group_10746,,proline iminopeptidase;alpha,0.0,0.0,54
group_10851,,phage tail tape measure protein;prophage PSPPH06 tail tape measure protein TP901 family;hypothetical protein,group_10979,,phage tail protein,0.0,0.0,133
group_10853,,hypothetical protein,group_12551,,hypothetical protein;molecular chaperone DnaK;TraR,0.0,0.0,133
group_10853,,hypothetical protein,group_10979,,phage tail protein,0.0,0.0,133
group_10862,,hypothetical protein,group_17482,,oxidoreductase,0.0,0.0,75
group_10862,,hypothetical protein,group_10167,,LysR family transcriptional regulator,0.0,0.0,75
group_10862,,hypothetical protein,group_3104,,hypothetical protein,0.0,0.0,75
group_10862,,hypothetical protein,group_17481,,flavodoxin,0.0,0.0,75
group_10862,,hypothetical protein,group_7762,,arabinose ABC transporter permease,0.0,0.0,75
group_10862,,hypothetical protein,group_17732,,PTS cellbiose transporter,0.0,0.0,75
group_10862,,hypothetical protein,group_12701,,transcriptional regulator,0.0,0.0,75
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_8996,,hypothetical protein,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,traA,;traA,type IV conjugative transfer system pilin TraA,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,traK,;traK,type-F conjugative transfer system secretin TraK,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_8580,,conjugal transfer protein TraB,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_12801,,twitching motility protein PilT;lytic transglycosylase domain-containing protein,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_12802,,type I restriction endonuclease subunit M,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_12807,,hypothetical protein,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_12806,,hypothetical protein,0.0,0.0,54
group_10866,,chromosome partitioning protein ParA;ParA family protein,group_10923,,hypothetical protein,0.0,0.0,54
group_10923,,hypothetical protein,group_8996,,hypothetical protein,0.0,0.0,54
group_10923,,hypothetical protein,traA,;traA,type IV conjugative transfer system pilin TraA,0.0,0.0,54
group_10923,,hypothetical protein,traK,;traK,type-F conjugative transfer system secretin TraK,0.0,0.0,54
group_10923,,hypothetical protein,group_8580,,conjugal transfer protein TraB,0.0,0.0,54
group_10923,,hypothetical protein,group_12801,,twitching motility protein PilT;lytic transglycosylase domain-containing protein,0.0,0.0,54
group_10923,,hypothetical protein,group_12802,,type I restriction endonuclease subunit M,0.0,0.0,54
group_10923,,hypothetical protein,group_12807,,hypothetical protein,0.0,0.0,54
group_10923,,hypothetical protein,group_12806,,hypothetical protein,0.0,0.0,54
group_10978,,phage tail protein,group_10998,,virion morphogenesis protein,0.0,0.0,133
group_10978,,phage tail protein,group_10979,,phage tail protein,0.0,0.0,133
group_10978,,phage tail protein,group_10851,,phage tail tape measure protein;prophage PSPPH06 tail tape measure protein TP901 family;hypothetical protein,0.0,0.0,133
group_10979,,phage tail protein,group_12551,,hypothetical protein;molecular chaperone DnaK;TraR,0.0,0.0,133
group_10979,,phage tail protein,group_10998,,virion morphogenesis protein,0.0,0.0,133
group_11010,,hypothetical protein,group_10998,,virion morphogenesis protein,0.0,0.0,133
group_11010,,hypothetical protein,group_10979,,phage tail protein,0.0,0.0,133
group_11010,,hypothetical protein,group_10851,,phage tail tape measure protein;prophage PSPPH06 tail tape measure protein TP901 family;hypothetical protein,0.0,0.0,133
group_11010,,hypothetical protein,group_10978,,phage tail protein,0.0,0.0,133
group_11011,,head protein;head completion,group_10998,,virion morphogenesis protein,0.0,0.0,133
group_11011,,head protein;head completion,group_10979,,phage tail protein,0.0,0.0,133
group_11011,,head protein;head completion,group_10851,,phage tail tape measure protein;prophage PSPPH06 tail tape measure protein TP901 family;hypothetical protein,0.0,0.0,133
group_11011,,head protein;head completion,group_10978,,phage tail protein,0.0,0.0,133
group_11011,,head protein;head completion,group_11010,,hypothetical protein,0.0,0.0,133
group_11011,,head protein;head completion,group_15016,,phage capsid protein,0.0,0.0,133
group_11086,,hypothetical protein,group_2125,,hypothetical protein,0.0,0.0,185
group_11101,,C4-dicarboxylate ABC transporter permease,group_17474,,hypothetical protein,0.0,0.0,-
group_11101,,C4-dicarboxylate ABC transporter permease,group_15549,,tripartite tricarboxylate transporter TctB family protein,0.0,0.0,-
group_11101,,C4-dicarboxylate ABC transporter permease,group_2085,,ABC transporter substrate-binding protein,0.0,0.0,-
group_11145,,ABC transporter substrate-binding protein,group_12108,,hypothetical protein,0.0,0.0,54
group_11145,,ABC transporter substrate-binding protein,group_13759,,hypothetical protein,0.0,0.0,54
group_11145,,ABC transporter substrate-binding protein,group_14695,,DMT family transporter,0.0,0.0,54
group_11145,,ABC transporter substrate-binding protein,group_11970,,hypothetical protein;opine metallophore biosynthesis dehydrogenase,0.0,0.0,54
group_11145,,ABC transporter substrate-binding protein,group_11147,,ABC transporter ATP-binding protein,0.0,0.0,54
group_11147,,ABC transporter ATP-binding protein,group_12108,,hypothetical protein,0.0,0.0,54
group_11147,,ABC transporter ATP-binding protein,group_13759,,hypothetical protein,0.0,0.0,54
group_11147,,ABC transporter ATP-binding protein,group_14695,,DMT family transporter,0.0,0.0,54
group_11147,,ABC transporter ATP-binding protein,group_11970,,hypothetical protein;opine metallophore biosynthesis dehydrogenase,0.0,0.0,54
group_11157,,bacterioferritin comigratory protein;hypothetical protein,group_11156,;bcp,thioredoxin-dependent thiol peroxidase;bacterioferritin comigratory protein,0.0,0.0,156
group_11157,,bacterioferritin comigratory protein;hypothetical protein,group_11357,,integrase;MutL protein;site-specific integrase,0.0,0.0,156
group_112,,hypothetical protein,group_11616,,hypothetical protein,0.0,0.0,69
group_112,,hypothetical protein,group_13278,,haloacid dehalogenase,0.0,0.0,69
group_112,,hypothetical protein,group_4255,,hypothetical protein,0.0,0.0,69
group_11235,,XRE family transcriptional regulator,group_11255,,toxin HipA,0.0,0.0,192
group_11357,,integrase;MutL protein;site-specific integrase,group_11156,;bcp,thioredoxin-dependent thiol peroxidase;bacterioferritin comigratory protein,0.0,0.0,156
group_11358,,hypothetical protein,group_11357,,integrase;MutL protein;site-specific integrase,0.0,0.0,156
group_11358,,hypothetical protein,group_11157,,bacterioferritin comigratory protein;hypothetical protein,0.0,0.0,156
group_11363,,hypothetical protein,group_18108,,AAA family ATPase,0.0,0.0,230
group_11363,,hypothetical protein,group_15792,,pilus assembly protein CpaC,0.0,0.0,230
group_11363,,hypothetical protein,group_15640,,hypothetical protein,0.0,0.0,230
group_11363,,hypothetical protein,group_298,,Flp pilus assembly protein CpaB,0.0,0.0,230
group_11363,,hypothetical protein,group_15153,,hypothetical protein,0.0,0.0,230
group_11363,,hypothetical protein,group_14662,,hypothetical protein,0.0,0.0,230
group_11363,,hypothetical protein,group_12894,,hypothetical protein,0.0,0.0,230
group_11367,,hypothetical protein;conjugal transfer protein TraG,group_10756,,conjugal transfer protein TraH,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,trbC,;trbC,type-F conjugative transfer system pilin assembly protein TrbC,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,group_8996,,hypothetical protein,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traA,;traA,type IV conjugative transfer system pilin TraA,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traK,;traK,type-F conjugative transfer system secretin TraK,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,group_8580,,conjugal transfer protein TraB,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,group_9958,;traU,conjugal transfer protein TraU;conjugal transfer pilus assembly protein TraU,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traL,;traL,type IV conjugative transfer system protein TraL,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traE,;traE,type IV conjugative transfer system protein TraE,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traV,;traV,type IV conjugative transfer system protein TraV;type IV conjugative transfer system lipoprotein TraV,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traW,;traW,type-F conjugative transfer system protein TraW,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,traC,;traC,type-IV secretion system protein TraC;type IV secretion system protein TraC,0.0,0.0,54
group_11367,,hypothetical protein;conjugal transfer protein TraG,group_12108,,hypothetical protein,0.0,0.0,54
group_11432,,hypothetical protein,group_10691,,peptidase M15;bacteriophage P7 related protein,0.0,0.0,93
group_11432,,hypothetical protein,group_12170,,hypothetical protein,0.0,0.0,93
group_11433,,hypothetical protein,group_12535,,hypothetical protein,0.0,0.0,93
group_11433,,hypothetical protein,group_12446,,hypothetical protein,0.0,0.0,93
group_11433,,hypothetical protein,group_12380,,hypothetical protein,0.0,0.0,93
group_11433,,hypothetical protein,group_11579,,hypothetical protein,0.0,0.0,93
group_1144,,hypothetical protein,group_18108,,AAA family ATPase,0.0,0.0,230
group_1144,,hypothetical protein,group_15792,,pilus assembly protein CpaC,0.0,0.0,230
group_1144,,hypothetical protein,group_15640,,hypothetical protein,0.0,0.0,230
group_1144,,hypothetical protein,group_298,,Flp pilus assembly protein CpaB,0.0,0.0,230
group_1144,,hypothetical protein,group_15153,,hypothetical protein,0.0,0.0,230
group_1144,,hypothetical protein,group_14662,,hypothetical protein,0.0,0.0,230
group_1144,,hypothetical protein,group_12894,,hypothetical protein,0.0,0.0,230
group_1144,,hypothetical protein,group_11363,,hypothetical protein,0.0,0.0,230
group_11560,,integrase;site-specific integrase,group_11156,;bcp,thioredoxin-dependent thiol peroxidase;bacterioferritin comigratory protein,0.0,0.0,156
group_11560,,integrase;site-specific integrase,group_11357,,integrase;MutL protein;site-specific integrase,0.0,0.0,156
group_11560,,integrase;site-specific integrase,group_11157,,bacterioferritin comigratory protein;hypothetical protein,0.0,0.0,156
group_11560,,integrase;site-specific integrase,group_11358,,hypothetical protein,0.0,0.0,156
group_11577,,UTP--glucose-1-phosphate uridylyltransferase;hypothetical protein,group_11860,,UDP-glucose 6-dehydrogenase;nucleotide sugar dehydrogenase,0.0,0.0,-
group_11579,,hypothetical protein,group_12535,,hypothetical protein,0.0,0.0,93
group_11579,,hypothetical protein,group_12446,,hypothetical protein,0.0,0.0,93
group_11579,,hypothetical protein,group_12380,,hypothetical protein,0.0,0.0,93
group_11581,,type IV conjugative transfer system coupling protein TraD;hypothetical protein,group_9589,,conjugative transfer relaxase,0.0,0.0,203
group_11618,,hypothetical protein,group_11616,,hypothetical protein,0.0,0.0,69
group_11618,,hypothetical protein,group_13278,,haloacid dehalogenase,0.0,0.0,69
group_11618,,hypothetical protein,group_4255,,hypothetical protein,0.0,0.0,69
group_11618,,hypothetical protein,group_112,,hypothetical protein,0.0,0.0,69
group_11652,,hypothetical protein,group_11405,,transcriptional regulator,0.0,0.0,9
group_11652,,hypothetical protein,group_11676,,hypothetical protein,0.0,0.0,9
group_11652,,hypothetical protein,cas6f,;cas6f,type I-F CRISPR-associated endoribonuclease Cas6,0.0,0.0,9
group_11652,,hypothetical protein,group_8514,,diguanylate cyclase;DEAD,0.0,0.0,9
group_11655,,hypothetical protein;lecithin retinol acyltransferase family protein,radC,;radC,hypothetical protein;DNA repair protein RadC,0.0,0.0,10
group_11669,,EBNA-1 nuclear protein;hypothetical protein,group_11687,,alanine racemase;Predicted amino acid racemase,0.0,0.0,110
group_11669,,EBNA-1 nuclear protein;hypothetical protein,group_12103,,integrase;hypothetical protein;site-specific recombinase phage integrase family,0.0,0.0,110
group_11676,,hypothetical protein,group_11405,,transcriptional regulator,0.0,0.0,9
group_11729,,hypothetical protein,group_11687,,alanine racemase;Predicted amino acid racemase,0.0,0.0,110
group_11729,,hypothetical protein,group_12103,,integrase;hypothetical protein;site-specific recombinase phage integrase family,0.0,0.0,110
group_11729,,hypothetical protein,group_11669,,EBNA-1 nuclear protein;hypothetical protein,0.0,0.0,110
group_11744,,pyocin activator PrtN family protein;pyocin activator protein PrtN;hypothetical protein,group_11569,,hypothetical protein;integrase;tyrosine-type recombinase,0.0,0.0,93
group_11765,,UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,group_11763,,UDP-N-acetylglucosamine 2-epimerase,0.0,0.0,171
group_11769,,hypothetical protein,group_11687,,alanine racemase;Predicted amino acid racemase,0.0,0.0,110
group_11769,,hypothetical protein,group_12103,,integrase;hypothetical protein;site-specific recombinase phage integrase family,0.0,0.0,110
group_11769,,hypothetical protein,group_11669,,EBNA-1 nuclear protein;hypothetical protein,0.0,0.0,110
group_11769,,hypothetical protein,group_11729,,hypothetical protein,0.0,0.0,110
group_11845,,lipid carrier--UDP-N-acetylgalactosaminyltransferase;sugar transferase,group_11888,,nucleoside-diphosphate sugar epimerase;polysaccharide biosynthesis protein,0.0,0.0,81
group_11847,,protein CapI;NAD-dependent epimerase,group_11860,,UDP-glucose 6-dehydrogenase;nucleotide sugar dehydrogenase,0.0,0.0,-
group_11887,,toxin,group_11905,,CopG family transcriptional regulator,0.0,0.0,230
group_11892,,addiction module toxin RelE;putative relE protein,group_11891,,antitoxin;type II toxin-antitoxin system Phd,0.0,0.0,62
group_11970,,hypothetical protein;opine metallophore biosynthesis dehydrogenase,group_12108,,hypothetical protein,0.0,0.0,54
group_11970,,hypothetical protein;opine metallophore biosynthesis dehydrogenase,group_13759,,hypothetical protein,0.0,0.0,54
group_11970,,hypothetical protein;opine metallophore biosynthesis dehydrogenase,group_14695,,DMT family transporter,0.0,0.0,54
group_11993,,alcohol dehydrogenase;mannose-1-phosphate guanyltransferase,group_12485,,aminotransferase DegT;putative aminotransferase,0.0,0.0,87
group_12004,,prevent-host-death family protein;type II toxin-antitoxin system Phd,group_11991,,plasmid stabilization protein;type II toxin-antitoxin system RelE,0.0,0.0,54
group_12017,,glycosyltransferase;putative lipopolysaccharide biosynthesis glycosyltransferase,group_11620,,family 2 glycosyl transferase;hypothetical protein,0.0,0.0,71
group_12064,;radC,hypothetical protein;DNA repair protein RadC,group_8996,,hypothetical protein,0.0,0.0,54
group_12064,;radC,hypothetical protein;DNA repair protein RadC,traA,;traA,type IV conjugative transfer system pilin TraA,0.0,0.0,54
group_12064,;radC,hypothetical protein;DNA repair protein RadC,traK,;traK,type-F conjugative transfer system secretin TraK,0.0,0.0,54
group_12064,;radC,hypothetical protein;DNA repair protein RadC,group_8580,,conjugal transfer protein TraB,0.0,0.0,54
group_12064,;radC,hypothetical protein;DNA repair protein RadC,traN,;traN,type-F conjugative transfer system mating-pair stabilization protein TraN;hypothetical protein,0.0,0.0,54
